dtReference,idVendedor,qtdPedidos,qtdDias,qtdItens,qtdRecencia,avgTicket,avgValorProduto,maxValorProduto,minValorProduto,avgProdutoPedido,maxVlPedido,minVlPedido,LTV,qtdDiasBase,avgIntervaloVendas
2018-01-01,3969863bb8af7f72580b3b1ffd3a17b3,5,5,5,1.6353124999441206,46.954,46.954,49.9,44.99,1,49.9,44.99,234.77,901,8.262092013843358
2018-01-01,39c763cca83e654764b7a4a650fb9b7c,4,4,4,33.098067129496485,76.5,76.5,129.0,59.0,1,129.0,59.0,306.0,901,24.293206018550944
2018-01-01,39d54ff918774174706fb065d7f9dc07,4,4,5,16.53732638899237,86.75,69.4,99.0,25.0,1,99.0,50.0,347.0,901,4.372714120429009
2018-01-01,3a1a1fec38dd360f15fc912e821e169d,3,3,3,42.56287037022412,141.79999999999998,141.79999999999998,259.0,82.99,1,259.0,82.99,425.4,901,10.493663194356486
2018-01-01,3a490ba60afa30ece0e7d50cfe74a4f0,5,5,5,13.228703703731298,189.9,189.9,189.9,189.9,1,189.9,189.9,1529.2000000000003,901,23.78193576389458
2018-01-01,3a734b715d333a2588a3d54a0c9b8746,16,15,22,32.24336805567145,142.9075,103.93272727272728,280.0,39.0,1,280.0,39.0,2286.52,901,6.286950571845998
2018-01-01,3a79f35a2344ede41af21267f61d5ec6,1,1,1,45.430219907313585,186.0,186.0,186.0,186.0,1,186.0,186.0,186.0,901,
2018-01-01,3ade81dab5a172b88e1871c28ae05260,4,4,4,1.1403703703545034,175.725,175.725,185.0,159.0,1,185.0,159.0,702.9,901,27.600489969210077
2018-01-01,3b15288545f8928d3e65a8f949a28291,55,46,62,22.16089120367542,124.71599999999984,110.63516129032243,279.99,59.99,1,347.96999999999997,59.99,8805.229999999987,901,1.8922828389647401
2018-01-01,3b872fd4747f01cc56206f2934198618,1,1,1,34.316817129496485,99.99,99.99,99.99,99.99,1,99.99,99.99,99.99,901,
2018-01-01,3bb548e3cb7f70f28e3f11ee9dce0e59,22,19,25,26.08349537057802,215.20318181818183,189.3788,709.9,79.9,1,709.9,79.9,5205.769999999999,901,5.23081622382059
2018-01-01,3bdff180c7e1f6551a643b99c265a120,15,15,15,5.334224537014961,46.69999999999998,46.69999999999998,99.9,16.9,1,99.9,16.9,2222.700000000002,901,10.960192625676948
2018-01-01,3be634553519fb6536a03e1358e9fdc7,39,35,45,3.324780092574656,67.13051282051283,58.179777777777794,252.14,15.9,1,252.14,15.9,2618.0900000000006,901,3.3539020779520965
2018-01-01,3bfad056cf05c00dabe2f895925d83b1,1,1,5,13.555821759160608,206.64999999999998,41.33,41.33,41.33,5,206.64999999999998,206.64999999999998,206.64999999999998,901,-0.44417824083939195
2018-01-01,3c03b12bab54d8b37d79d914bfdb1aa0,1,1,1,8.05175925930962,18.45,18.45,18.45,18.45,1,18.45,18.45,18.45,901,
2018-01-01,3c487ae8f8d7542beff5788e2e0aea83,7,6,10,32.64850694453344,440.5714285714286,308.40000000000003,429.9,209.9,1,919.6,209.9,3084.0000000000005,901,15.384735449749444
2018-01-01,3c4e0452bff7a2a788179488d3d77032,14,11,15,1.390324073843658,119.8214285714286,111.83333333333336,238.9,99.9,1,238.9,99.9,1677.5000000000005,901,1.1148735119162925
2018-01-01,3c7c4a49ec3c6550809089c6a2ca9370,66,54,74,3.6291666668839753,26.97696969696971,24.060540540540554,105.0,13.99,1,105.0,13.99,1780.480000000001,901,0.9489223251196867
2018-01-01,3ca08eeb8d5595949fed424bd3677742,8,8,8,17.483055555727333,118.05875,118.05875,179.9,44.99,1,179.9,44.99,1409.0700000000002,901,16.58728009256135
2018-01-01,3d01d1c414c44b5943a09619ff3853cb,4,4,4,172.14118055533618,75.9,75.9,75.9,75.9,1,75.9,75.9,402.6,901,1.5888464506715536
2018-01-01,3d0cd21d41671c46f82cd11176bf7277,4,4,6,101.33981481473893,63.825,42.550000000000004,83.8,16.9,1,101.8,33.8,255.3,901,8.150893518608063
2018-01-01,3d39fbf22a665714baf62fae36029e23,5,5,5,36.99302083346993,383.9,383.9,584.9,224.9,1,584.9,224.9,2504.2000000000003,901,31.632902199053206
2018-01-01,3d4b1ae7539303b5704493798893e82c,2,2,2,20.66775462962687,155.5,155.5,262.0,49.0,1,262.0,49.0,311.0,901,4.136724537238479
2018-01-01,3d621842b2ed28e2b474132480edac3c,9,8,9,31.153576388955116,101.54666666666668,101.54666666666668,399.99,14.99,1,399.99,14.99,928.9100000000001,901,14.42448640044313
2018-01-01,3d62f86afa7c73be2628a3be1423f5a0,1,1,1,18.107222222257406,6.0,6.0,6.0,6.0,1,6.0,6.0,6.0,901,
2018-01-01,3d700782d7818f2c1e0d7a9e9d75fc00,1,1,1,173.40265046292916,49.9,49.9,49.9,49.9,1,49.9,49.9,149.7,901,
2018-01-01,3d871de0142ce09b7081e2b9d1733cb1,511,165,558,0.024884259328246117,87.1041095890413,79.767383512545,259.0,15.0,1,358.0,15.0,53374.100000000166,901,-0.3054227228709605
2018-01-01,3db66a856d18a9cba7c9241fc5221c50,47,37,49,33.467754629440606,81.38510638297879,78.06326530612252,149.9,29.9,1,149.9,29.9,5308.999999999999,901,2.3185353764008894
2018-01-01,3dbbce181edfaa4a597ec858c382d2ec,14,14,17,20.169074073899537,47.757142857142846,39.32941176470587,89.9,16.9,1,119.69999999999999,16.9,848.2999999999998,901,9.262668209833404
2018-01-01,3dc69bf2c42f0568a5c4791ec3fd3745,1,1,1,47.74957175925374,150.0,150.0,150.0,150.0,1,150.0,150.0,150.0,901,
2018-01-01,3df020b72d3d44b3af9d110fa3940b65,26,21,41,8.942361111287028,78.6884615384616,49.900000000000034,49.9,49.9,1,149.7,49.9,2045.9000000000015,901,3.8468653549466074
2018-01-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,4,4,4,13.443981481250376,20.75,20.75,35.0,8.0,1,35.0,8.0,83.0,901,10.956130401231349
2018-01-01,3ea00e1dea2b0659dbaf654735929220,2,2,2,52.034803240559995,75.0,75.0,75.0,75.0,1,75.0,75.0,430.0,901,81.35562499985099
2018-01-01,3ef37b7ca6dd2b80bd8af81a62504996,1,1,1,121.315543981269,350.0,350.0,350.0,350.0,1,350.0,350.0,700.0,901,
2018-01-01,3f0e48d209018b466fcd3bb4ccfeb520,6,6,7,14.276261574123055,616.5500000000001,528.4714285714286,599.9,499.9,1,999.8,499.9,3699.3,901,22.102179784017306
2018-01-01,3f2af2670e104d1bcb54022274daeac5,3,3,3,25.16711805574596,139.29999999999998,139.29999999999998,179.0,109.9,1,179.0,109.9,417.9,901,33.43176504643634
2018-01-01,3f3486b61f45078d4f31ee5e43d8c5bb,2,2,2,4.112523148301989,54.9,54.9,54.9,54.9,1,54.9,54.9,109.8,901,22.19247685186565
2018-01-01,3f995f07c49d0d55a99d5c54957f7d81,16,15,16,41.406932870391756,109.05625,109.05625,139.0,59.9,1,139.0,59.9,3345.7000000000003,901,8.671089506180335
2018-01-01,3fd1e727ba94cfe122d165e176ce7967,8,8,8,15.558599537238479,53.02499999999999,53.02499999999999,104.9,21.9,1,104.9,21.9,424.19999999999993,901,1.5950992064151381
2018-01-01,3fefda3299e6dfaea3466ef346a3571a,1,1,1,142.57266203686595,209.0,209.0,209.0,209.0,1,209.0,209.0,209.0,901,
2018-01-01,4003520d80d0bad1d5623f7aa3c63cda,1,1,1,96.13137731468305,70.0,70.0,70.0,70.0,1,70.0,70.0,70.0,901,
2018-01-01,400f221ab83037c0ea78f1267da9624d,1,1,1,81.1728703705594,865.0,865.0,865.0,865.0,1,865.0,865.0,865.0,901,
2018-01-01,403aa86912527d730337ffcb0fb096ab,8,8,8,46.39446759270504,271.24,271.24,299.99,224.99,1,299.99,224.99,8959.889999999998,901,14.168948412540235
2018-01-01,4049512728d969bec69f84088b012416,3,3,4,26.26980324089527,52.03,39.0225,53.0,8.09,1,106.0,8.09,216.69,901,15.165721450621882
2018-01-01,404e1ba01358af4cd63f679b2c4d1fa1,4,4,4,39.20629629632458,33.675,33.675,65.0,19.9,1,65.0,19.9,134.7,901,30.69639274695267
2018-01-01,40536e7ca18e1bce252828e5876466cc,2,2,4,121.27589120389894,231.98,115.99,115.99,115.99,2,347.96999999999997,115.99,463.96,901,1.8519791667349637
2018-01-01,406822777a0b9eb5c50e442dd4cd3ec5,8,7,9,12.1339699071832,80.375,71.44444444444444,149.9,24.6,1,149.9,24.6,643.0,901,5.6168272569193505
2018-01-01,40d54b51e962dbe09cabbcfd33298dee,10,9,10,28.271967592649162,265.679,265.679,498.9,203.6,1,498.9,203.6,2656.79,901,15.7834066357981
2018-01-01,412a4720f3e9431b4afa1476a1acddbe,5,5,5,28.045520833227783,49.34,49.34,72.0,22.0,1,72.0,22.0,246.70000000000002,901,20.414953703642823
2018-01-01,4170f6a9367e6b5d6401d03ce6d54569,4,4,5,11.971701388712972,142.195,113.756,179.0,55.89,1,278.0,55.89,568.78,901,14.566510416800156
2018-01-01,41ab63a91b8b264e8c8780368bf1dd5b,2,2,2,76.23138888878748,69.945,69.945,94.89,45.0,1,94.89,45.0,139.89,901,10.037349537014961
2018-01-01,41b39e28db005d9731d9d485a83b4c38,83,65,100,7.435798611026257,95.50120481927695,79.26599999999986,199.9,9.9,1,724.5,9.9,14863.949999999955,901,1.3029875101542079
2018-01-01,41c2bad7229b0c25e6becf179ebf63ff,9,8,10,0.5205324073322117,37.77777777777778,34.0,34.0,34.0,1,68.0,34.0,340.0,901,3.1259632202175758
2018-01-01,4200ddf1967c5e41e48db62bc6d4b5ac,14,14,32,2.3535416666418314,40.27142857142855,17.61874999999999,39.9,16.9,2,101.4,16.9,563.7999999999997,901,5.267010206229646
2018-01-01,42bde9fef835393bb8a8849cb6b7f245,30,28,35,25.64612268516794,220.93333333333334,189.37142857142857,629.0,19.0,1,629.0,38.0,6628.0,901,3.996544262069757
2018-01-01,4305fe92735c8a43d154ff6dd2b8d927,13,12,14,74.39278935175389,146.6615384615385,136.18571428571434,199.0,28.8,1,279.8,28.8,1906.6000000000006,901,5.733567485729089
2018-01-01,431af27f296bc6519d890aa5a05fdb11,71,58,76,2.4125347221270204,110.59718309859139,103.3210526315788,149.9,39.9,1,239.8,39.9,9647.599999999982,901,1.7981051813862095
2018-01-01,4324dd16853115efb0fd9d0d131ba6f4,5,5,7,73.60640046279877,93.19199999999998,66.56571428571428,92.65,32.4,1,185.3,32.4,550.9499999999999,901,10.311730324135473
2018-01-01,432c37c9dfba871172ec162e20118b8c,24,23,29,4.515578703489155,66.3325,54.89586206896552,149.0,25.0,1,149.0,25.0,2105.87,901,4.6522180886074365
2018-01-01,4342d4b2ba6b161468c63a7e7cfce593,8,4,8,2.5248263888061047,129.9,129.9,129.9,129.9,1,129.9,129.9,1039.2,901,0.1696924602479807
2018-01-01,4371b634e0efc0e22b09b52907d9d469,32,30,33,2.153067129664123,69.71875,67.60606060606061,200.0,10.0,1,224.0,10.0,2381.0,901,3.9727423321746755
2018-01-01,43753b27d77860f1654aa72e251a7878,1,1,1,114.49111111089587,23.9,23.9,23.9,23.9,1,23.9,23.9,23.9,901,
2018-01-01,4391ea5c5990502176a1dcda44a2373d,2,2,4,35.157546296250075,1127.0,563.5,729.0,398.0,2,1458.0,796.0,2254.0,901,13.16900462952132
2018-01-01,439a47cc365d6e3bd526812ea9de3c29,1,1,1,132.34880787041038,127.5,127.5,127.5,127.5,1,127.5,127.5,127.5,901,
2018-01-01,43f8c9950d11ecd03a0304a49e010da6,36,30,36,5.123761574272066,104.26777777777768,104.26777777777768,199.99,49.99,1,199.99,49.99,3753.6399999999967,901,3.711214947075184
2018-01-01,44073f8b7e41514de3b7815dd0237f4f,76,61,83,3.037465277593583,125.40184210526313,114.82578313253009,699.99,13.0,1,699.99,13.0,16007.449999999992,901,1.6119900082261596
2018-01-01,440dd6ab244315c632130ecfb63827b1,34,33,34,10.440810185391456,146.59705882352938,146.59705882352938,270.0,69.9,1,270.0,69.9,8800.099999999991,901,4.574888818756198
2018-01-01,443d880f15cbd3572885e1d44bf2c478,1,1,2,163.60521990759298,94.8,47.4,47.4,47.4,2,94.8,94.8,94.8,901,-0.39478009240701795
2018-01-01,44f091b5abab8018f682fce8124b85e5,6,6,6,48.53048611106351,280.01666666666665,280.01666666666665,865.9,34.5,1,865.9,34.5,1680.1,901,11.981606481410562
2018-01-01,45213867cefbf2cd4c6177e10216a951,4,4,4,81.51273148134351,412.99249999999995,412.99249999999995,651.55,257.57,1,651.55,257.57,4955.42,901,16.115354938277353
2018-01-01,4559697a8f7e637227c2eeaed843baff,10,7,10,90.39260416664183,79.89999999999999,79.89999999999999,169.9,69.9,1,169.9,69.9,1368.9,901,4.549861111160782
2018-01-01,458c6fa920810ce2492da71bc26d9eec,2,2,2,10.368645833339542,378.38,378.38,378.38,378.38,1,378.38,378.38,756.76,901,8.496435184963048
2018-01-01,458d868c9642f55f18f04e951a3fdde6,1,1,1,152.5654050926678,1359.0,1359.0,1359.0,1359.0,1,1359.0,1359.0,2718.0,901,
2018-01-01,45c20d94d9171b0bcfab3c955e47d67b,3,3,3,123.25445601856336,41.15666666666666,41.15666666666666,79.99,6.99,1,79.99,6.99,129.46,901,17.474236111156642
2018-01-01,45d33f715e24d15a6ccf5c17b3a23e3c,30,25,30,3.0009953705593944,93.63666666666663,93.63666666666663,409.87,26.9,1,409.87,26.9,4256.789999999998,901,5.235561941236514
2018-01-01,46dc3b2cc0980fb8ec44634e21d2718e,360,118,379,18.435497685335577,231.66436111111165,220.05058047493452,899.99,39.99,1,899.99,39.99,111401.8800000009,901,-0.18878927491244105
2018-01-01,46ef1a25845fc051c2998d878354810c,1,1,1,109.06497685192153,56.06,56.06,56.06,56.06,1,56.06,56.06,56.06,901,
2018-01-01,4736e9d642ef4257cd7622516931eb51,4,4,6,2.3189467592164874,104.73750000000001,69.825,139.99,29.99,1,279.98,29.99,418.95000000000005,901,8.010763888992368
2018-01-01,478bfe564db21eeb44386606aa30b650,3,3,3,4.172233796212822,60.900000000000006,60.900000000000006,89.9,22.9,1,89.9,22.9,182.70000000000002,901,39.094768518581986
2018-01-01,47f55702f598c7c6cc8458b0fbc1c49a,2,2,2,62.55087962979451,63.75,63.75,75.0,52.5,1,75.0,52.5,127.5,901,44.584826388861984
2018-01-01,48162d548f5b1b11b9d29d1e01f75a61,26,25,34,45.254502314608544,295.5865384615385,226.0367647058824,805.0,12.9,1,1610.0,20.9,14667.139999999996,901,3.58569263597019
2018-01-01,4830e40640734fc1c52cd21127c341d4,46,32,50,2.230266203638166,46.473260869565216,42.7554,149.99,15.0,1,149.99,15.0,2137.77,901,2.7445330112747364
2018-01-01,48328ec9a579151d9cc6a86d4a59336c,1,1,1,103.4003356480971,1099.0,1099.0,1099.0,1099.0,1,1099.0,1099.0,1099.0,901,
2018-01-01,48436dade18ac8b2bce089ec2a041202,93,66,103,51.31421296298504,90.56666666666648,81.77378640776682,259.4,39.9,1,389.70000000000005,39.9,11295.999999999969,901,0.6904779620164511
2018-01-01,4869f7a5dfa277a7dca6462dcf3b52b2,378,129,389,0.07299768505617976,222.22005291005254,215.9361953727503,899.99,109.9,1,899.99,109.9,91058.02999999981,901,-0.18065975267489098
2018-01-01,48985c61529077fa4f1e38bcff0f2ed3,2,2,2,152.43760416656733,114.9,114.9,129.9,99.9,1,129.9,99.9,879.3,901,18.46615740749985
2018-01-01,48bad451945f5227341793478d6353ea,1,1,1,5.486712962854654,116.0,116.0,116.0,116.0,1,116.0,116.0,307.0,901,
2018-01-01,48fb026ed7455a42f5d3e9390ed5088e,7,7,7,27.576678240671754,35.548571428571435,35.548571428571435,72.9,19.99,1,72.9,19.99,555.71,901,22.13222029324
2018-01-01,49067458c68f7701fd334ce326accbe0,2,2,4,34.58309027785435,57.9,28.95,29.45,28.45,2,58.9,56.9,115.8,901,19.72691743836428
2018-01-01,4917cee8d902e13428c3ec4b1ca6f315,21,18,21,37.10518518509343,153.23809523809524,153.23809523809524,159.0,139.0,1,159.0,139.0,3625.0,901,6.619115740759298
2018-01-01,4992e76a42cb3aad7a7047e0d3d7e729,22,20,26,26.10262731462717,34.354545454545445,29.069230769230764,67.9,16.9,1,79.8,16.9,1007.3999999999995,901,5.115971719016038
2018-01-01,49e7217cfe4e427191c378ec626d8737,2,2,2,19.202777777798474,146.4,146.4,239.9,52.9,1,239.9,52.9,522.5,901,105.45534722227603
2018-01-01,4a3ca9315b744ce9f8e9374361493884,731,176,813,0.7746527777053416,118.27410396716783,106.34485854858511,422.0,12.9,1,880.0,12.9,127584.76999999803,901,-0.39355303741223807
2018-01-01,4a3ccda38b2129705f3fb522db62ca31,33,25,39,12.140775463078171,167.7421212121212,141.935641025641,461.9,18.0,1,791.7,18.0,5535.489999999999,901,2.1023634258923787
2018-01-01,4a82c4af97ffc0fb2dc26bfdc03b1842,1,1,1,138.39475694438443,61.9,61.9,61.9,61.9,1,61.9,61.9,143.7,901,
2018-01-01,4aba391bc3b88717ce08eb11e44937b2,6,6,6,7.26226851856336,327.49833333333333,327.49833333333333,669.0,99.0,1,669.0,99.0,5230.879999999999,901,19.639668981451543
2018-01-01,4b39558c138930b9e5489c93b6df5fe3,3,3,4,31.43658564798534,245.29999999999998,183.975,189.0,168.9,1,378.0,168.9,735.9,901,4.669367284048349
2018-01-01,4b5f66b7adcf57f1ecc0d3c07dd6b177,14,12,28,19.35745370388031,340.20214285714286,170.10107142857143,269.99,89.0,2,702.0,89.0,6099.779999999998,901,6.808425925892631
2018-01-01,4b9750c8ad28220fe6702d4ecb7c898f,22,18,22,13.265034722164273,74.44772727272729,74.44772727272729,139.9,41.9,1,139.9,41.9,1637.8500000000004,901,2.4746312831218042
2018-01-01,4b98b0428fc1932cc2514ef9ce2505e6,2,2,2,45.290509259328246,163.815,163.815,189.75,137.88,1,189.75,137.88,327.63,901,65.52197916666046
2018-01-01,4ba52dfeba874da5b9ee7b17c7494f04,11,11,11,69.21629629610106,133.0,133.0,329.0,49.0,1,329.0,49.0,1463.0,901,7.610405092546716
2018-01-01,4bf2f4ee540798a61f9636d12cd9cc80,23,23,24,1.315543981269002,174.1113043478261,166.85666666666665,419.9,105.83,1,419.9,105.83,4370.5599999999995,901,6.00549164655335
2018-01-01,4c03b9dd4c11ee2cb35c96c49efc9420,27,24,27,86.18358796276152,137.45185185185187,137.45185185185187,149.9,35.5,1,149.9,35.5,6458.5999999999985,901,3.1366083511831957
2018-01-01,4c2b230173bb36f9b240f2b8ac11786e,143,90,199,3.8111342592164874,53.009580419580224,38.092311557788804,49.9,14.9,1,239.4,14.9,7979.369999999969,901,0.47480965526606217
2018-01-01,4c498c7345e89aebad651544829beca0,3,3,3,1.4279166664928198,59.900000000000006,59.900000000000006,99.9,39.9,1,99.9,39.9,179.70000000000002,901,13.253211805596948
2018-01-01,4c60877808f4318ef1107fbeb8f89afa,1,1,1,30.22171296318993,48.0,48.0,48.0,48.0,1,48.0,48.0,48.0,901,
2018-01-01,4c8b8048e33af2bf94f2eb547746a916,9,9,10,20.228865740820765,70.73777777777778,63.664,133.6,14.82,1,267.2,14.82,636.64,901,11.768298611096624
2018-01-01,4cf490a58259286ada5ba8525ba9e84a,5,5,5,38.48758101835847,146.3,146.3,178.9,97.9,1,178.9,97.9,1254.2,901,23.2430092592258
2018-01-01,4d6d651bd7684af3fffabd5f08d12e5a,102,73,113,1.3785416665486991,101.97450980392139,92.04778761061931,415.0,49.9,1,415.0,49.9,13051.799999999968,901,1.0655644253966894
2018-01-01,4d8809767a5bafe22909c77951fb6b41,1,1,1,67.27931712940335,50.0,50.0,50.0,50.0,1,50.0,50.0,50.0,901,
2018-01-01,4da0e408c99d2fdc2126dc9fce518060,9,9,9,11.55795138888061,49.37777777777777,49.37777777777777,76.9,18.0,1,76.9,18.0,1787.0000000000007,901,19.59783564816462
2018-01-01,4dbd95a08b31ede5c82d3f861cb1ce1a,3,3,3,47.30062500014901,354.6266666666667,354.6266666666667,899.9,33.99,1,899.9,33.99,1304.67,901,46.92657407396473
2018-01-01,4e06067cc08b3f41d837768d392c3ee3,13,10,16,32.24677083315328,26.530000000000005,21.555625000000003,39.99,7.0,1,59.980000000000004,7.0,344.89000000000004,901,8.99776372350087
2018-01-01,4e0d109ccfba9a1151c103049880c857,1,1,1,37.89922453695908,99.35,99.35,99.35,99.35,1,99.35,99.35,99.35,901,
2018-01-01,4e17c65a516f69d023a2ae78b84f28d6,22,20,27,15.215810185298324,101.80863636363641,82.95518518518521,200.0,12.99,1,200.0,12.99,3499.4900000000007,901,5.004755015446183
2018-01-01,4e42581f08e8cfc7c090f930bac4552a,3,2,4,24.5629861112684,112.0,84.0,129.0,49.0,1,129.0,98.0,336.0,901,5.701006944524124
2018-01-01,4e6015589b781adaa5ce7f1892d06bb1,2,2,2,64.32072916673496,228.0,228.0,228.0,228.0,1,228.0,228.0,456.0,901,15.179062500130385
2018-01-01,4e7c18b98d84e05cbae3ff0ff03846c2,25,24,27,13.357905092649162,96.52,89.37037037037037,208.0,10.0,1,208.0,10.0,7075.9,901,6.087208796292543
2018-01-01,4e85b538b0dad58852641540686d0e14,2,2,2,42.44204861111939,12.145,12.145,14.39,9.9,1,14.39,9.9,24.29,901,114.63502314826474
2018-01-01,4e922959ae960d389249c378d1c939f5,152,89,162,1.2741319444030523,92.19013157894736,86.49938271604937,298.0,18.0,1,298.0,18.0,22438.10000000001,901,0.5191093123173876
2018-01-01,4ea2f12dbe91deeacd2c1e74f069a6e6,3,3,4,42.91940972208977,52.4,39.3,44.5,34.9,1,77.8,34.9,157.2,901,24.175848765609164
2018-01-01,4ebdc7e6cd6102a022dadc49156d4ea8,10,10,11,25.266620370559394,30.979999999999997,28.16363636363636,39.9,7.5,1,45.8,7.5,680.6999999999999,901,13.13280439809896
2018-01-01,4f40d2ed38d1cc945364a7cd202a82c7,1,1,1,36.35886574070901,319.9,319.9,319.9,319.9,1,319.9,319.9,319.9,901,
2018-01-01,4fb41dff7c50136976d1a5cf004a42e2,2,2,2,20.546041666530073,475.0,475.0,750.0,200.0,1,750.0,200.0,950.0,901,13.165324074216187
2018-01-01,5011f0d93373a4c5753adf58ca77af8d,7,6,13,21.203287037089467,58.51428571428572,31.50769230769231,34.99,19.9,1,139.96,19.9,409.6,901,14.044098669022787
2018-01-01,503c1de08ae81a2d86f17951b204db55,13,13,13,27.584606481250376,223.07615384615383,223.07615384615383,243.0,213.0,1,243.0,213.0,3112.99,901,11.562331211481554
2018-01-01,5058e8c1e82653974541e83690655b4a,19,15,20,6.238263888750225,124.30473684210526,118.0895,229.99,24.99,1,229.99,24.99,2361.79,901,2.959827607203471
2018-01-01,5075aaa8404020ae6aa8bf4792099b41,7,7,8,25.32162037026137,186.42142857142858,163.11875,799.0,14.99,1,799.0,14.99,1758.8400000000001,901,21.380998677241482
2018-01-01,50770d25768b0486d89be26afca3108f,1,1,1,19.201863425783813,30.0,30.0,30.0,30.0,1,30.0,30.0,30.0,901,
2018-01-01,50c9975695009e5e6473912e83a6d1da,19,18,24,16.60836805542931,88.66315789473686,70.19166666666668,239.9,22.5,1,239.9,25.2,2931.3500000000004,901,6.694735374598002
2018-01-01,5160d23075764e18e07c1f4a87fad743,34,27,39,26.60025462973863,71.44117647058823,62.282051282051285,85.0,30.0,1,150.0,35.0,2429.0,901,2.609392195767058
2018-01-01,51702dc2a3e106c76dbff722b5bf0726,7,7,7,10.128194444347173,216.79999999999998,216.79999999999998,320.0,169.9,1,320.0,169.9,2535.2000000000003,901,26.838179012372468
2018-01-01,51a04a8a6bdcb23deccc82b0b80742cf,1,1,1,47.497118055354804,167.99,167.99,167.99,167.99,1,167.99,167.99,167.99,901,
2018-01-01,51ed72984a04e5dd35c2b27e77179038,6,4,6,11.302777777891606,180.73333333333335,180.73333333333335,223.9,93.9,1,223.9,93.9,1084.4,901,7.300421296339482
2018-01-01,52092ddbd3a58c450a4459bf051b2287,4,4,4,12.393101851921529,40.95,40.95,69.0,22.8,1,69.0,22.8,163.8,901,11.932307098836949
2018-01-01,520b493b57809f446cb0a233bb3e25c7,38,31,45,12.535694444552064,49.776315789473685,42.03333333333333,120.0,15.0,1,196.0,15.0,3698.9,901,3.19223563762551
2018-01-01,522620dcb18a6b31cd7bdf73665113a9,18,15,21,37.111250000074506,241.5388888888889,207.03333333333333,699.0,69.9,1,1679.6,69.9,23261.53000000001,901,7.067161779824851
2018-01-01,5236605f4d4b0b3e4df85b850393fca0,3,3,3,29.22662037052214,62.03333333333333,62.03333333333333,106.9,39.6,1,106.9,39.6,186.1,901,56.84744212962687
2018-01-01,52562a9f449c3dc3d53f5f5b9ed74903,4,4,4,8.313726851716638,87.4,87.4,89.9,84.9,1,89.9,84.9,2814.1000000000004,901,42.76518132723868
2018-01-01,525e75a6fb1454a2325ab1734bcec221,7,7,7,90.4673611111939,49.89999999999999,49.89999999999999,49.9,49.9,1,49.9,49.9,657.0699999999998,901,13.371170910540968
2018-01-01,527801b552d0077ffd170872eb49683b,27,25,28,3.2504282407462597,94.11851851851856,90.7571428571429,199.9,29.9,1,199.9,29.9,2541.200000000001,901,2.4607308813094817
2018-01-01,528bcf6680c36dddf07620bd35b33a6f,1,1,1,75.95219907397404,439.99,439.99,439.99,439.99,1,439.99,439.99,969.98,901,
2018-01-01,528ce32f560edd11add4169f6a5b65be,1,1,1,164.58451388869435,29.9,29.9,29.9,29.9,1,29.9,29.9,59.8,901,
2018-01-01,52b53f7061969fe471d119b6195da864,1,1,1,125.4476736113429,90.0,90.0,90.0,90.0,1,90.0,90.0,90.0,901,
2018-01-01,52d76513f0c4d97f3b99570e2c94ee31,5,5,5,13.267962962854654,121.97200000000001,121.97200000000001,179.9,99.99,1,179.9,99.99,609.86,901,38.61791666666977
2018-01-01,52f976b17ea7f2f087f56dcc419328f6,2,2,2,36.42563657416031,1300.0,1300.0,1459.0,1141.0,1,1459.0,1141.0,2600.0,901,50.56322916643694
2018-01-01,52f9db5cfb423382a2fa5c9e39303202,2,2,2,51.356331018731,59.99,59.99,59.99,59.99,1,59.99,59.99,119.98,901,3.138229166623205
2018-01-01,530ec6109d11eaaf87999465c6afee01,15,11,16,89.18442129623145,125.8266666666667,117.96250000000003,205.9,65.9,1,205.9,65.9,2333.000000000001,901,4.928403549424062
2018-01-01,53243585a1d6dc2643021fd1853d8905,243,91,263,0.2518402775749564,745.3247736625503,688.6460836501891,1649.99,174.0,1,2874.0,174.0,181113.91999999972,901,-0.14911486335744661
2018-01-01,53336f97ddbe53e2a617d07b17447b95,1,1,1,88.61538194445893,599.5,599.5,599.5,599.5,1,599.5,599.5,599.5,901,
2018-01-01,5343d0649eca2a983820bfe93fc4d17e,1,1,1,13.190254629589617,69.9,69.9,69.9,69.9,1,69.9,69.9,69.9,901,
2018-01-01,534a01cc6df1e034e05c32028a291fa2,5,4,5,69.51861111121252,47.118,47.118,59.9,38.9,1,59.9,38.9,235.59,901,16.457453703624196
2018-01-01,537eb890efff034a88679788b647c564,56,40,59,18.12158564804122,34.0196428571429,32.289830508474616,129.9,14.9,1,129.9,14.9,1905.1000000000022,901,1.9306211420171486
2018-01-01,538caafddff204241cecbf3a02e6b3cf,3,3,3,34.16355324070901,16.933333333333334,16.933333333333334,19.9,15.0,1,19.9,15.0,114.40000000000002,901,36.29180555557832
2018-01-01,53b0300ca793f9834cd69c0678d35ee8,2,2,3,19.03449074085802,238.42499999999998,158.95,158.95,158.95,1,317.9,158.95,476.84999999999997,901,11.329641203861684
2018-01-01,53e4c6e0f4312d4d2107a8c9cddf45cd,155,92,176,2.183368055615574,62.18948387096769,54.76914772727268,185.99,13.99,1,307.98,13.99,15621.799999999981,901,0.46859089220172645
2018-01-01,54065e9aef7e9e9c2dc23b7594db021a,2,2,2,167.1801851852797,312.5,312.5,425.0,200.0,1,425.0,200.0,7504.0,901,9.489004629664123
