dtReference,idVendedor,qtde_boleto,qtde_credit_card,qtde_debit_card,qtde_voucher,valor_boleto,valor_credit_card,valor_debit_card,valor_voucher,proporcao_qtde_boleto,proporcao_qtde_credit_card,proporcao_qtde_debit_card,proporcao_qtde_voucher,proporcao_valor_boleto,proporcao_valor_credit_card,proporcao_valor_debit_card,proporcao_valor_voucher,avgQtdParcelas,MaxQtdParcelas,MinQtdParcelas
2018-01-01,751bdc4d83a466c7206cd42e8f426b03,6,18,0,2,997.5600000000002,2687.9899999999993,0.0,139.25,0,0,0,0,0.26081363731436946,0.7027792302865509,0.0,0.036407132399079695,3.5555555555555554,10.0,1.0
2018-01-01,7586919161935337bf6b6d7ff5779648,2,3,0,0,534.97,363.15999999999997,0.0,0.0,0,0,0,0,0.5956487368198368,0.4043512631801632,0.0,0.0,4.0,8.0,1.0
2018-01-01,75a4764c108403a7a0575140cb22287c,0,1,0,0,0.0,238.72,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,75d34ebb1bd0bd7dde40dd507b8169c3,3,11,0,3,465.3,3128.12,0.0,442.29999999999995,0,0,0,0,0.11529541197109809,0.7751082830325196,0.0,0.10959630499638229,4.583333333333333,10.0,1.0
2018-01-01,75fbb52eda0cbc24f479d3b2fbfa8d3e,7,11,0,2,295.02,500.68999999999994,0.0,44.730000000000004,0,0,0,0,0.3510304126409976,0.5957474656132502,0.0,0.053222121745752235,1.6363636363636365,4.0,1.0
2018-01-01,75fdd0a732287f9497b179f6bd445d32,0,1,0,0,0.0,76.08,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,762ed976527cddf02787edba70fffa2a,0,3,0,0,0.0,240.12000000000003,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,76623fde66e6b63b59440fd34160512d,0,1,0,1,0.0,37.68,0.0,13.78,0,0,0,0,0.0,0.7322191993781578,0.0,0.2677808006218422,3.0,3.0,3.0
2018-01-01,76833248bbc0e65a0293ec62023e4396,0,2,0,0,0.0,2630.6800000000003,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,768de2a4fc06aacecb9a586ccc30746a,1,5,0,0,49.82,246.01999999999998,0.0,0.0,0,0,0,0,0.168401838831801,0.8315981611681991,0.0,0.0,2.6,4.0,1.0
2018-01-01,76c47a299e4a8fe992316a85865acbe9,0,1,0,0,0.0,664.17,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,76d5af76d0271110f9af36c92573f765,9,34,0,1,1598.35,10275.3,0.0,22.32,0,0,0,0,0.13436062801099868,0.8637631063292863,0.0,0.0018762656597150129,5.470588235294118,10.0,1.0
2018-01-01,76d64c4aca3a7baf218bf93ef7fa768d,2,23,0,0,875.56,7501.360000000002,0.0,0.0,0,0,0,0,0.10452051589366972,0.8954794841063304,0.0,0.0,5.916666666666667,10.0,1.0
2018-01-01,76de363de16dacc923eec8daf91df504,0,1,0,0,0.0,128.02,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,7722b1df1b0e383e000397b2c11e3e19,7,34,1,2,356.03,2449.3199999999993,46.62,227.2,0,0,0,0,0.11562531461400315,0.7954481240074436,0.015140443690994654,0.07378611768755867,2.5833333333333335,9.0,1.0
2018-01-01,77530e9772f57a62c906e1c21538ab82,23,77,0,2,4451.2,14114.460000000005,0.0,117.57,0,0,0,0,0.23824574230472992,0.755461448582499,0.0,0.006292809112771185,4.48051948051948,15.0,1.0
2018-01-01,7813ea3ebd9411dc600b4dd01f7a97b9,2,5,0,1,301.95,824.78,0.0,81.98,0,0,0,0,0.2498117828097724,0.6823638424435968,0.0,0.06782437474663071,4.6,10.0,1.0
2018-01-01,781a66c0d89e30814d49fe8b5e14cd07,0,1,0,0,0.0,136.3,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,782f78b632a43875dd5b53e3e49c9564,0,1,0,0,0.0,58.01,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,784ba75dd9d20200c4caed3d7a77141a,4,9,0,0,254.53,4383.55,0.0,0.0,0,0,0,0,0.054878311715192495,0.9451216882848076,0.0,0.0,2.7777777777777777,10.0,1.0
2018-01-01,78744a20ee2f80ba64f6804c25def2b8,0,3,0,0,0.0,1773.4099999999999,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.666666666666667,10.0,1.0
2018-01-01,78a4d36f65a019172c6154468831a69f,0,7,0,0,0.0,1768.9,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.285714285714286,10.0,1.0
2018-01-01,78c99c6dff4eeae5be99bf635ed21e3f,3,11,1,1,204.56,915.89,69.31,163.72,0,0,0,0,0.15113633005290067,0.6766926737003871,0.05120873599905429,0.12096226024765788,4.2727272727272725,9.0,1.0
2018-01-01,78ef7e885d17f35e2382a47aae8b8cce,0,1,0,0,0.0,223.26,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,9.0,9.0,9.0
2018-01-01,7901646fdd36a55f564ffaf2dbccaaf7,2,3,0,0,1069.77,3337.58,0.0,0.0,0,0,0,0,0.2427240859019592,0.7572759140980407,0.0,0.0,7.333333333333333,10.0,2.0
2018-01-01,791cfcfe22fe4a771ece27f90017da92,0,1,0,0,0.0,337.77,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,7957cac1a02f45d0a4a7e45626382ec2,0,1,0,0,0.0,364.64,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,6.0,6.0
2018-01-01,7963e546f34e098b578f9ad102494601,1,0,0,0,82.22,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,7994081388d55b9cf976c050653dd359,1,0,0,0,975.05,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,79b93a308a97792cf53ac75f46da00b5,0,1,0,0,0.0,116.04,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,10.0,10.0,10.0
2018-01-01,79ebd9a61bac3eaf882805ed4ecfa12a,11,17,0,1,743.8,1598.24,0.0,29.36,0,0,0,0,0.3136543813780889,0.6739647465632116,0.0,0.012380872058699501,3.411764705882353,10.0,1.0
2018-01-01,79ed755314cfe6df0daef2c6cd3022cd,2,15,0,1,392.85,2697.9300000000003,0.0,100.0,0,0,0,0,0.1231203655532503,0.8455393352095726,0.0,0.03134029923717711,5.133333333333334,10.0,1.0
2018-01-01,7a188843479798ca813108fa7b959286,1,0,0,0,175.86,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,7a241947449cc45dbfda4f9d0798d9d0,0,15,0,0,0.0,2029.7099999999998,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.466666666666667,10.0,1.0
2018-01-01,7a2d2949aea47fab95fd98d6c9f618b1,0,3,0,0,0.0,371.94,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.3333333333333335,5.0,1.0
2018-01-01,7a425d299613df3e613bcf9d2eaf5c49,1,3,0,0,76.76,271.82,0.0,0.0,0,0,0,0,0.2202076998106604,0.7797923001893396,0.0,0.0,1.6666666666666667,2.0,1.0
2018-01-01,7a67c85e85bb2ce8582c35f2203ad736,86,335,2,21,12011.52,48304.82000000007,334.9,2209.2499999999995,0,0,0,0,0.19108218850982528,0.7684448530388487,0.005327670846981937,0.035145287604344114,3.7470238095238093,24.0,1.0
2018-01-01,7a91bf945c6fae0779f1c61ce97fe45c,0,5,0,1,0.0,718.49,0.0,163.58,0,0,0,0,0.0,0.8145498656569207,0.0,0.18545013434307936,3.8,9.0,1.0
2018-01-01,7aa4334be125fcdd2ba64b3180029f14,45,142,2,8,4081.2599999999993,13834.609999999995,185.11,523.99,0,0,0,0,0.2191284066497825,0.7427990488038368,0.009938807955126909,0.028133736591253573,3.2937062937062938,10.0,1.0
2018-01-01,7b07b3c7487f0ea825fc6df75abd658b,4,31,0,4,386.40999999999997,2903.3299999999995,0.0,415.39,0,0,0,0,0.10429053771392638,0.7835973366656501,0.0,0.1121121256204236,2.129032258064516,9.0,1.0
2018-01-01,7b0df942f46435babab05d49b744b2c4,3,10,0,1,2461.8500000000004,8295.11,0.0,100.0,0,0,0,0,0.22675316110587126,0.7640361574510729,0.0,0.009210681443055882,6.090909090909091,10.0,1.0
2018-01-01,7b1222c3624aa89b9558b50a2594188c,4,9,0,0,2396.04,4444.51,0.0,0.0,0,0,0,0,0.3502700806221722,0.6497299193778279,0.0,0.0,6.444444444444445,12.0,1.0
2018-01-01,7b3447b497e55af8c15fc7bd89d7b81a,0,1,0,0,0.0,70.65,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,7b3f6ce5c6c22e9b96e7581ebf0df6e1,0,1,0,0,0.0,42.49,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,7bac63f6603d382cc8d0832eb6c100a8,0,3,0,0,0.0,1336.48,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,3.6666666666666665,7.0,1.0
2018-01-01,7bcd7c5f8631701474db233ccf1c094b,0,1,0,0,0.0,54.11,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,4.0,4.0
2018-01-01,7c1fea10b5b006671d608b1d7c446ec4,2,4,0,0,80.53,288.87,0.0,0.0,0,0,0,0,0.21800216567406608,0.7819978343259341,0.0,0.0,2.75,8.0,1.0
2018-01-01,7c4618c82226628831613e95e9c22f44,0,0,0,1,0.0,0.0,0.0,46.78,0,0,0,1,0.0,0.0,0.0,1.0,,,
2018-01-01,7c67e1448b00f6e969d365cea6b010ab,77,236,1,11,17849.11999999999,61558.399999999994,231.27,1823.2299999999996,0,0,0,0,0.2191097151776987,0.7556699428764473,0.0028389917166306462,0.022381350229223385,4.928270042194093,14.0,1.0
2018-01-01,7cb946b1ad19faebe28c3e86c2794ec3,0,1,0,0,0.0,40.1,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,7d456afc660226829370f3173d14520c,2,4,0,0,529.85,1100.92,0.0,0.0,0,0,0,0,0.32490786560949736,0.6750921343905028,0.0,0.0,5.5,10.0,3.0
2018-01-01,7d76b645482be4a332374e8223836592,12,77,2,4,409.69,3050.2,61.37,79.97,0,0,0,0,0.11376390844239331,0.8469883900778346,0.017041399743976365,0.022206301735795828,2.151898734177215,6.0,1.0
2018-01-01,7d948535954aaf8c5d39db007f74372e,2,1,0,0,121.03999999999999,58.94,0.0,0.0,0,0,0,0,0.672519168796533,0.32748083120346705,0.0,0.0,3.0,3.0,3.0
2018-01-01,7dc8c42cc750eeafea6c85712ffee9bf,1,10,0,0,290.3,2726.9700000000003,0.0,0.0,0,0,0,0,0.09621280163856731,0.9037871983614326,0.0,0.0,5.5,10.0,1.0
2018-01-01,7ddcbb64b5bc1ef36ca8c151f6ec77df,51,175,7,12,10711.759999999998,29059.460000000003,1004.3000000000001,1348.6699999999998,0,0,0,0,0.2542899934693106,0.6898520778678474,0.023841407989091304,0.03201652067375064,3.6228571428571428,24.0,1.0
2018-01-01,7e1fb0a3ebfb01ffb3a7dae98bf3238d,17,25,0,0,2828.0099999999998,5160.950000000001,0.0,0.0,0,0,0,0,0.353989755863091,0.646010244136909,0.0,0.0,3.56,10.0,1.0
2018-01-01,7e26c750b4cb9f6766f58265ff9ebe95,0,6,0,0,0.0,450.53999999999996,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.6666666666666665,6.0,1.0
2018-01-01,7e3dde9ffba72d5340f9aaf09b4424be,0,0,0,1,0.0,0.0,0.0,242.03,0,0,0,1,0.0,0.0,0.0,1.0,,,
2018-01-01,7e3f87d16fb353f408d467e74fbd8014,11,14,2,2,508.06,780.3399999999999,100.62,168.07999999999998,0,0,0,0,0.3262860445700341,0.5011495729240254,0.06462012715946311,0.10794425534647742,1.6428571428571428,5.0,1.0
2018-01-01,7e79d65b5c6f1f544b7daea036acf720,1,2,0,0,115.94,367.24,0.0,0.0,0,0,0,0,0.23995198476758142,0.7600480152324186,0.0,0.0,5.5,10.0,1.0
2018-01-01,7e93a43ef30c4f03f38b393420bc753a,16,137,0,7,8182.71,74510.02000000002,0.0,1064.01,0,0,0,0,0.09769613764814626,0.8896002876902802,0.0,0.012703574661573501,6.131386861313868,10.0,1.0
2018-01-01,7ea5bfa6c340f58f8e71fc1f0412b0d6,4,13,0,2,702.03,1652.42,0.0,279.76,0,0,0,0,0.266504948352637,0.6272924330254611,0.0,0.10620261862190182,3.230769230769231,8.0,1.0
2018-01-01,7ecd59e5e20407131822c1a68ac59c1f,1,3,0,1,67.91,177.95000000000002,0.0,43.92,0,0,0,0,0.2343501967009455,0.6140865484160397,0.0,0.1515632548830147,2.3333333333333335,4.0,1.0
2018-01-01,7ecef8194babfec876ca720714327841,0,1,0,0,0.0,175.27,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0
2018-01-01,7f02656561b680def9986c0795a8a080,1,1,0,0,53.85,57.98,0.0,0.0,0,0,0,0,0.48153447196637755,0.5184655280336224,0.0,0.0,3.0,3.0,3.0
2018-01-01,7f152321c60a266edc53af1925ef96c1,0,3,0,0,0.0,877.3100000000002,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.333333333333333,10.0,3.0
2018-01-01,7f2617c58d5d06806987308b45654351,3,8,1,0,489.81999999999994,1374.1200000000001,194.91,0.0,0,0,0,0,0.23790951259198093,0.6674211331568595,0.09466935425115963,0.0,4.875,8.0,1.0
2018-01-01,7fe21dd00d2f4943ae09525efa2fd674,1,2,0,0,66.69,199.2,0.0,0.0,0,0,0,0,0.2508180074466885,0.7491819925533115,0.0,0.0,3.5,4.0,3.0
2018-01-01,8090490573c6c0aa343a7231ebcb8c86,0,3,1,0,0.0,528.0699999999999,51.75,0.0,0,0,0,0,0.0,0.9107481632230692,0.08925183677693078,0.0,2.75,5.0,1.0
2018-01-01,809413606dbfe5deefd2db646693ef67,1,0,0,0,117.6,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,80e6699fe29150b372a0c8a1ebf7dcc8,10,28,1,3,1720.7100000000003,3326.1800000000007,114.35,477.53,0,0,0,0,0.30515697572342904,0.5898768703103691,0.02027924529640329,0.08468690866979853,4.142857142857143,10.0,1.0
2018-01-01,8132b9bd16876e1b0f8808d43825dd48,0,1,0,0,0.0,670.04,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,6.0,6.0
2018-01-01,813348c996469b40f2e028d5429d3495,12,60,2,1,1254.2799999999997,4938.29,170.9,28.62,0,0,0,0,0.19622377031612506,0.7725626516522766,0.026736169234162853,0.0044774087974355815,3.0,10.0,1.0
2018-01-01,81336a0f57a33776419727a300249e90,0,7,0,0,0.0,1044.29,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.0,8.0,1.0
2018-01-01,8160255418d5aaa7dbdc9f4c64ebda44,14,97,1,3,1895.9800000000002,18035.15000000001,265.8,329.05,0,0,0,0,0.09236976748491423,0.8786498866314789,0.012949442608830367,0.016030903274776645,5.793814432989691,15.0,1.0
2018-01-01,817245bcc3badd82bbd222e0366951a6,2,2,0,0,829.24,387.11,0.0,0.0,0,0,0,0,0.6817445636535537,0.3182554363464464,0.0,0.0,6.5,10.0,3.0
2018-01-01,81a1104df0f08b59c68aa5b03cfe398e,9,19,0,2,1297.72,2645.6099999999997,0.0,221.0,0,0,0,0,0.3116275607360608,0.6353026777416775,0.0,0.053069761522261685,3.5789473684210527,10.0,1.0
2018-01-01,81ed90f07c0bacb7594940ba2ef676aa,1,1,0,0,167.29,90.17,0.0,0.0,0,0,0,0,0.6497708381884565,0.35022916181154357,0.0,0.0,2.0,2.0,2.0
2018-01-01,820cc752a266cdc6c1a1e61dd4583330,0,4,0,0,0.0,1055.99,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.75,6.0,1.0
2018-01-01,822166ed1e47908f7cfb49946d03c726,10,25,0,4,848.4,2205.66,0.0,285.05999999999995,0,0,0,0,0.2540789189966219,0.6605512829727592,0.0,0.08536979803061884,3.36,8.0,1.0
2018-01-01,822bad9bc42b51213ba522fe87b7ab5d,1,2,0,0,276.57,760.08,0.0,0.0,0,0,0,0,0.26679207061206767,0.7332079293879322,0.0,0.0,2.5,3.0,2.0
2018-01-01,827f8f69dfa529c561901c4f2e0f332f,5,22,0,1,266.65000000000003,1317.5200000000002,0.0,44.0,0,0,0,0,0.16377282470503693,0.8092029702058139,0.0,0.027024205089149163,1.5909090909090908,4.0,1.0
2018-01-01,82bd0703a4aefd6b599e5bfdaed378fb,1,4,0,0,115.78,207.3,0.0,0.0,0,0,0,0,0.3583632536832982,0.6416367463167016,0.0,0.0,1.25,2.0,1.0
2018-01-01,82e0a475a88cc9595229d8029273f045,5,23,0,1,2044.04,6027.740000000001,0.0,170.11,0,0,0,0,0.24800622187386626,0.7313540947525385,0.0,0.020639683373595133,4.565217391304348,10.0,1.0
2018-01-01,83353a83fd769dfafa4f21a72b15e3e5,1,3,0,0,210.72,365.4,0.0,0.0,0,0,0,0,0.36575713393043113,0.6342428660695688,0.0,0.0,5.333333333333333,10.0,2.0
2018-01-01,834f3294fba9f932f56edc879193f925,8,42,0,0,5327.47,28179.050000000007,0.0,0.0,0,0,0,0,0.158998009939558,0.8410019900604421,0.0,0.0,6.976744186046512,10.0,1.0
2018-01-01,834f8533b2ecb6598dd004ff3de7203a,1,7,0,1,116.65,844.51,0.0,89.45,0,0,0,0,0.11103073452565654,0.80382825215827,0.0,0.08514101331607353,3.0,10.0,1.0
2018-01-01,835f0f7810c76831d6c7d24c7a646d4d,1,24,1,2,81.63,3368.5499999999993,81.63,153.88,0,0,0,0,0.022147820353855045,0.9139536965941247,0.022147820353855045,0.04175066269816507,4.458333333333333,10.0,1.0
2018-01-01,83645b1645cdee8953ee54c29ceed564,1,5,1,0,115.45,370.5,80.81,0.0,0,0,0,0,0.2037017432422895,0.6537158585644718,0.14258239819323876,0.0,2.8,5.0,2.0
2018-01-01,8378eb36b6b70c5734e83ad7b8cdc3b7,0,1,0,0,0.0,222.86,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,6.0,6.0,6.0
2018-01-01,83b08de96980757220871b31bf6cffca,0,3,0,0,0.0,1623.52,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.0,8.0,6.0
2018-01-01,83deb69e889cf80f82be1dc6d5f2d486,3,9,0,0,331.72,1500.02,0.0,0.0,0,0,0,0,0.18109557033203402,0.818904429667966,0.0,0.0,4.666666666666667,9.0,1.0
2018-01-01,83e197e95a1bbabc8c75e883ed016c47,1,16,0,1,144.4,2289.0800000000004,0.0,20.9,0,0,0,0,0.058833595449767344,0.9326510157351346,0.0,0.008515388815097905,4.625,10.0,1.0
2018-01-01,8444e55c1f13cd5c179851e5ca5ebd00,5,45,1,2,1393.8400000000001,10115.270000000002,142.23,172.8,0,0,0,0,0.11788087759448045,0.8554761699370949,0.01202878179723853,0.014614170671186234,5.4,10.0,1.0
2018-01-01,84deb808079d1be601c209c1e771b1cc,1,1,0,1,31.14,1.28,0.0,25.72,0,0,0,0,0.5356037151702786,0.022015823873409012,0.0,0.44238046095631234,1.0,1.0,1.0
2018-01-01,850f4f8af5ea87287ac68de36e29107f,11,97,1,0,3681.99,22502.97000000001,105.8,0.0,0,0,0,0,0.1400488232367569,0.8559269492399613,0.004024227523281943,0.0,4.214285714285714,10.0,1.0
2018-01-01,855668e0971d4dfd7bef1b6a4133b41b,33,128,2,9,3761.2599999999998,17064.31000000001,103.47,411.98999999999995,0,0,0,0,0.17624547643670424,0.7996010501836135,0.0048484070356491675,0.019305066344033055,3.612403100775194,10.0,1.0
2018-01-01,8581055ce74af1daba164fdbd55a40de,26,104,0,1,4754.120000000001,18489.149999999994,0.0,89.64,0,0,0,0,0.20375169663792478,0.7924065193754228,0.0,0.00384178398665233,4.480769230769231,10.0,1.0
2018-01-01,85d9eb9ddc5d00ca9336a2219c97bb13,50,84,2,13,2492.3900000000012,3893.4900000000034,90.69,504.75,0,0,0,0,0.3570084167464032,0.5577011224238397,0.012990380042742625,0.07230008078701444,2.4047619047619047,6.0,1.0
2018-01-01,85e7c62c1d6ea078c3897424f867a7c8,0,1,0,0,0.0,45.1,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,8602a61d680a10a82cceeeda0d99ea3d,0,5,0,0,0.0,785.08,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.6,10.0,3.0
2018-01-01,8603f0038fe0e52fedd3382d266723de,0,7,0,0,0.0,2055.4500000000003,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,4.857142857142857,10.0,2.0
2018-01-01,863d2ebcd347ce4922de7a0f9a5581d6,3,5,0,0,224.22,407.92999999999995,0.0,0.0,0,0,0,0,0.35469429723957924,0.6453057027604208,0.0,0.0,1.4,2.0,1.0
2018-01-01,8648b1e89e9b349e32d3741b30ec737e,2,13,0,1,200.35000000000002,1008.5800000000002,0.0,74.98,0,0,0,0,0.15604676340241916,0.7855535045291336,0.0,0.058399732068447154,1.9230769230769231,9.0,1.0
2018-01-01,86649b1632b1c0e6c0bcb2c90a8b75d8,1,0,0,0,77.66,0.0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,,,
2018-01-01,866558b3bccef2dbc6d29a2b5995016f,0,2,0,0,0.0,441.37,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,15.0,20.0,10.0
2018-01-01,86bb7c4b535e49a541baf3266b1c95b1,2,6,0,0,916.96,3068.37,0.0,0.0,0,0,0,0,0.23008383245553068,0.7699161675444693,0.0,0.0,9.333333333333334,10.0,6.0
2018-01-01,86ccac0b835037332a596a33b6949ee1,24,72,0,4,2665.2300000000005,9292.880000000001,0.0,453.5,0,0,0,0,0.21473684719387737,0.7487247826833102,0.0,0.03653837012281243,3.0694444444444446,10.0,1.0
2018-01-01,870d0118f7a9d85960f29ad89d5d989a,7,20,0,2,563.7900000000001,1773.02,0.0,235.17,0,0,0,0,0.21920465944525233,0.6893599483666281,0.0,0.09143539218811965,4.095238095238095,10.0,1.0
2018-01-01,87142160b41353c4e5fca2360caf6f92,32,84,1,3,3926.5,11457.730000000003,165.48,273.93,0,0,0,0,0.24814138845423678,0.7240894004160864,0.010457770778404965,0.01731144035127189,3.392857142857143,13.0,1.0
2018-01-01,8759e7aedd644f487315e5860962f162,1,2,0,0,255.93,537.41,0.0,0.0,0,0,0,0,0.32259812942748384,0.6774018705725162,0.0,0.0,2.0,2.0,2.0
2018-01-01,87b740daf17b5d1be335a64164ec6842,0,4,0,0,0.0,4763.52,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,7.75,10.0,1.0
2018-01-01,87d30a6a0cbf89356e49324971ab1d24,0,3,0,0,0.0,263.38,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.6666666666666667,3.0,1.0
2018-01-01,883dd81e82754ac2c65e9790a7db8c9a,1,1,0,0,161.99,76.89,0.0,0.0,0,0,0,0,0.6781229068988615,0.32187709310113866,0.0,0.0,3.0,3.0,3.0
2018-01-01,88460e8ebdecbfecb5f9601833981930,3,12,0,0,2391.2200000000003,4757.320000000001,0.0,0.0,0,0,0,0,0.3345046680860707,0.6654953319139293,0.0,0.0,2.4166666666666665,10.0,1.0
2018-01-01,888faa8bfb0b159c37de6d898b961c31,1,5,0,2,64.59,432.86,0.0,274.51,0,0,0,0,0.08367013834913727,0.5607285351572621,0.0,0.35560132649360066,3.6,6.0,1.0
2018-01-01,891071be6ba827b591264c90c2ae8a63,9,20,0,0,401.06000000000006,1368.8499999999995,0.0,0.0,0,0,0,0,0.22659909260922884,0.7734009073907713,0.0,0.0,2.3,5.0,1.0
2018-01-01,8931a84a914b3fe9b1ddaa4d704947ca,4,3,0,0,1177.1699999999998,316.21,0.0,0.0,0,0,0,0,0.7882588490538242,0.2117411509461758,0.0,0.0,5.0,10.0,2.0
2018-01-01,897060da8b9a21f655304d50fd935913,46,83,1,7,6163.1399999999985,9483.110000000004,64.68,917.82,0,0,0,0,0.37063158686010655,0.5702839960911074,0.0038896489513643535,0.055194768097421625,2.253012048192771,10.0,1.0
2018-01-01,89c127985a8b130cfa45c1d36764017a,0,4,0,1,0.0,959.1400000000001,0.0,287.13,0,0,0,0,0.0,0.769608511799209,0.0,0.23039148820079117,4.5,10.0,1.0
2018-01-01,8a130737016f838139d31878787a39c9,0,4,0,1,0.0,237.72000000000003,0.0,29.84,0,0,0,0,0.0,0.8884736133951264,0.0,0.11152638660487367,1.5,3.0,1.0
2018-01-01,8a207b6080964f3c1fc9d35bd6096ba4,0,1,0,1,0.0,627.66,0.0,102.38,0,0,0,0,0.0,0.8597611089803299,0.0,0.14023889101967016,10.0,10.0,10.0
2018-01-01,8a2d12a90e92f012ce5226fc6592b653,0,1,0,0,0.0,45.01,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-01,8a32e327fe2c1b3511609d81aaf9f042,9,46,0,3,624.4600000000002,2972.329999999999,0.0,205.98999999999998,0,0,0,0,0.164211445311062,0.7816202883153903,0.0,0.05416826637354778,3.4782608695652173,9.0,1.0
2018-01-01,8a40ae794fa3f9892cee24bd5af0488b,1,2,0,0,92.37,183.65,0.0,0.0,0,0,0,0,0.3346496630678937,0.6653503369321064,0.0,0.0,3.0,5.0,1.0
2018-01-01,8ab42aa58097fd4668d60cc648225d5f,1,6,0,0,76.15,998.1100000000001,0.0,0.0,0,0,0,0,0.07088600525012566,0.9291139947498742,0.0,0.0,3.8333333333333335,8.0,1.0
2018-01-01,8ae520247981aa06bc94abddf5f46d34,4,11,0,0,614.22,4364.1900000000005,0.0,0.0,0,0,0,0,0.1233767407666303,0.8766232592333697,0.0,0.0,7.2727272727272725,24.0,1.0
2018-01-01,8b2492b7ff4468839593fafeed55bad9,2,5,1,0,439.2,572.7099999999999,62.67,0.0,0,0,0,0,0.4087178246384634,0.532961715274805,0.058320460086731564,0.0,1.2,2.0,1.0
2018-01-01,8b28d096634035667e8263d57ba3368c,19,60,2,0,1376.46,5325.600000000001,126.34,0.0,0,0,0,0,0.20157870072052014,0.7799191611504892,0.018502138128990684,0.0,3.3870967741935485,10.0,1.0
2018-01-01,8b321bb669392f5163d04c59e235e066,34,115,5,7,1148.4399999999996,3950.75,140.04000000000002,452.60999999999996,0,0,0,0,0.20176955079552478,0.6941077050654973,0.024603643110136623,0.07951910102884129,1.3217391304347825,10.0,1.0
2018-01-01,8b87cd0d43d49b9bdf40f56229364d59,1,4,0,0,330.52,1523.38,0.0,0.0,0,0,0,0,0.17828361831814013,0.8217163816818599,0.0,0.0,4.0,9.0,1.0
2018-01-01,8b8cfc8305aa441e4239358c9f6f2485,0,3,0,0,0.0,2552.02,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,5.0,10.0,1.0
2018-01-01,8bb48dc19fccaa8613b6229bf7f452a2,1,20,0,1,75.42,1289.53,0.0,7.08,0,0,0,0,0.05496964352091427,0.9398701194580293,0.0,0.005160237021056391,1.8,10.0,1.0
2018-01-01,8bd0e3abda539b9479c4b44a691be1ec,1,4,0,0,158.91,452.89,0.0,0.0,0,0,0,0,0.25974174566851915,0.740258254331481,0.0,0.0,5.0,10.0,2.0
