dtReference,idVendedor,mediaNota,minNota,maxNota,pctAvaliacao
2018-01-01,2f1e7b90e01d9f086cbcb301c0c3d406,5.0,5.0,5.0,1.0
2018-01-01,2f3d8b4c9e2ee165075331fea3f3095a,5.0,5.0,5.0,1.0
2018-01-01,2f73e04d12cdf0c945ded66bb3fcf6c7,2.0,2.0,2.0,1.0
2018-01-01,2f74af7a0ee5636f12c2336f9fffed47,4.25,1.0,5.0,1.0
2018-01-01,2fb25ab44bdbeae6a4d816e0d0c9d500,4.75,4.0,5.0,1.0
2018-01-01,2fdde51ad3e12f297da656d4fbd5d0b5,4.666666666666667,4.0,5.0,1.0
2018-01-01,2ff6b7bff164ef05590a52734e1296da,4.0,4.0,4.0,1.0
2018-01-01,3078096983cf766a32a06257648502d1,4.486486486486487,1.0,5.0,1.0
2018-01-01,30a2f535bb48308f991d0b9ad4a8c4bb,4.5588235294117645,1.0,5.0,1.0
2018-01-01,30c7f28fd3a5897b2c82d152bb760c17,1.8,1.0,3.0,0.8333333333333334
2018-01-01,31344c16881c08a8a72c6d2eb29918c1,3.9285714285714284,1.0,5.0,1.0
2018-01-01,318f287a62ab7ac10b703ac37435a231,4.230769230769231,1.0,5.0,1.0
2018-01-01,31ae0774c17fabd06ff707cc5bde005f,3.0,1.0,5.0,1.0
2018-01-01,31da954dc0855f2495c6310f70a2f931,3.875,1.0,5.0,1.0
2018-01-01,325f3178fb58e2a9778334621eecdbf9,4.384615384615385,1.0,5.0,1.0
2018-01-01,32e5635e63cb374eb63afdd242fb6134,5.0,5.0,5.0,1.0
2018-01-01,32f83ffe11cd40f7adcf4eef171f52d9,5.0,5.0,5.0,1.0
2018-01-01,3340ef1913fb70d28420f6ceb685c339,4.6,3.0,5.0,1.0
2018-01-01,33576ec5412fb5905d876f12f33bfde6,4.181818181818182,1.0,5.0,1.0
2018-01-01,3361277dc30b7cccdb0c286b24219756,4.5,3.0,5.0,1.0
2018-01-01,3364a91ec4d56c98e44174de954b94f6,3.6666666666666665,1.0,5.0,1.0
2018-01-01,33a17d60c64393351ebf1ef860f4e0f2,4.875,4.0,5.0,1.0
2018-01-01,33ac3e28642ab8bda860a2f693000e78,4.181818181818182,3.0,5.0,1.0
2018-01-01,33c51922b6e3c16b24a8f28e5833c99d,5.0,5.0,5.0,1.0
2018-01-01,34056b8b55c1775a22af2331670a799c,2.8,1.0,5.0,1.0
2018-01-01,343e716476e3748b069f980efbaa294e,4.0,1.0,5.0,0.875
2018-01-01,3442f8959a84dea7ee197c632cb2df15,4.0,3.0,5.0,1.0
2018-01-01,34675b28b826facfde119785bf287dc1,4.0,4.0,4.0,1.0
2018-01-01,3481aa57cd91f9f9d3fa1fa12d9a3bf7,3.25,1.0,5.0,1.0
2018-01-01,34d1ca11b242c0fee2c834ae8d788566,4.461538461538462,3.0,5.0,1.0
2018-01-01,3504c0cb71d7fa48d967e0e4c94d59d9,4.415094339622642,1.0,5.0,1.0
2018-01-01,35857757f553273b1056c1cabdace7fb,3.8,1.0,5.0,1.0
2018-01-01,3586b8580d9c917874e053a1bb37b5ff,4.533333333333333,2.0,5.0,1.0
2018-01-01,35ef5aa32949680f627efec3c23e705c,5.0,5.0,5.0,1.0
2018-01-01,35fb511489d9ee3ee27a76debce9df06,3.5,3.0,4.0,1.0
2018-01-01,36a968b544695394e4e9d7572688598f,3.5348837209302326,1.0,5.0,1.0
2018-01-01,37303482a42fb700d8d127e70a9cd6c8,3.0,1.0,5.0,1.0
2018-01-01,373ee4a3a775a733770ca3f790b8b9ac,4.5,4.0,5.0,1.0
2018-01-01,37515688008a7a40ac93e3b2e4ab203f,4.088888888888889,1.0,5.0,1.0
2018-01-01,376a891762bbdecbc02b4b6adec3fdda,4.766666666666667,3.0,5.0,1.0
2018-01-01,3771c85bac139d2344864ede5d9341e3,4.2105263157894735,1.0,5.0,1.0
2018-01-01,3785b653b1b82de85ab47dd139938091,5.0,5.0,5.0,1.0
2018-01-01,37be5a7c751166fbc5f8ccba4119e043,4.265486725663717,1.0,5.0,0.9826086956521739
2018-01-01,37dd29b36c458d82f74a953c40c43645,3.6666666666666665,2.0,5.0,1.0
2018-01-01,38102b031c2a15e54623d711bfc753d3,3.0,1.0,4.0,1.0
2018-01-01,381c83fdca332ea6afd896da20bf6e4a,4.3,1.0,5.0,1.0
2018-01-01,385799a1cddbd26dfeb9157356a42282,3.0,1.0,5.0,1.0
2018-01-01,38874e327ce94d11390b96eb42d61928,4.0,4.0,4.0,1.0
2018-01-01,38af8acfd46ac4a7bf754e8ca6736664,5.0,5.0,5.0,1.0
2018-01-01,38e679b9e0064cd94c6f035707344dae,4.0,1.0,5.0,1.0
2018-01-01,38e6dada03429a47197d5d584d793b41,4.428571428571429,1.0,5.0,1.0
2018-01-01,38f276ca6e7cc95a6d1bb55ac9e5550f,5.0,5.0,5.0,1.0
2018-01-01,391fc6631aebcf3004804e51b40bcf1e,4.005464480874317,1.0,5.0,0.9891891891891892
2018-01-01,392e0502231ae2f8b29994ef6398cd77,4.0,4.0,4.0,1.0
2018-01-01,3969863bb8af7f72580b3b1ffd3a17b3,4.0,1.0,5.0,1.0
2018-01-01,39c763cca83e654764b7a4a650fb9b7c,3.75,1.0,5.0,1.0
2018-01-01,39d54ff918774174706fb065d7f9dc07,3.75,1.0,5.0,1.0
2018-01-01,3a1a1fec38dd360f15fc912e821e169d,3.6666666666666665,3.0,5.0,1.0
2018-01-01,3a490ba60afa30ece0e7d50cfe74a4f0,4.6,3.0,5.0,1.0
2018-01-01,3a734b715d333a2588a3d54a0c9b8746,4.1875,1.0,5.0,1.0
2018-01-01,3a79f35a2344ede41af21267f61d5ec6,1.0,1.0,1.0,1.0
2018-01-01,3ade81dab5a172b88e1871c28ae05260,4.0,1.0,5.0,1.0
2018-01-01,3b15288545f8928d3e65a8f949a28291,4.267857142857143,1.0,5.0,0.9824561403508771
2018-01-01,3b872fd4747f01cc56206f2934198618,4.0,4.0,4.0,1.0
2018-01-01,3bb548e3cb7f70f28e3f11ee9dce0e59,4.409090909090909,1.0,5.0,1.0
2018-01-01,3bdff180c7e1f6551a643b99c265a120,4.0,2.0,5.0,1.0
2018-01-01,3be634553519fb6536a03e1358e9fdc7,4.225,1.0,5.0,1.0
2018-01-01,3bfad056cf05c00dabe2f895925d83b1,1.0,1.0,1.0,1.0
2018-01-01,3c03b12bab54d8b37d79d914bfdb1aa0,5.0,5.0,5.0,1.0
2018-01-01,3c487ae8f8d7542beff5788e2e0aea83,3.857142857142857,1.0,5.0,1.0
2018-01-01,3c4e0452bff7a2a788179488d3d77032,3.857142857142857,1.0,5.0,1.0
2018-01-01,3c7c4a49ec3c6550809089c6a2ca9370,3.6865671641791047,1.0,5.0,1.0
2018-01-01,3ca08eeb8d5595949fed424bd3677742,4.25,1.0,5.0,1.0
2018-01-01,3d01d1c414c44b5943a09619ff3853cb,4.5,3.0,5.0,1.0
2018-01-01,3d0cd21d41671c46f82cd11176bf7277,5.0,5.0,5.0,1.0
2018-01-01,3d39fbf22a665714baf62fae36029e23,4.8,4.0,5.0,1.0
2018-01-01,3d4b1ae7539303b5704493798893e82c,5.0,5.0,5.0,1.0
2018-01-01,3d621842b2ed28e2b474132480edac3c,4.222222222222222,1.0,5.0,1.0
2018-01-01,3d62f86afa7c73be2628a3be1423f5a0,4.0,4.0,4.0,1.0
2018-01-01,3d700782d7818f2c1e0d7a9e9d75fc00,1.0,1.0,1.0,1.0
2018-01-01,3d871de0142ce09b7081e2b9d1733cb1,4.110453648915187,1.0,5.0,0.9921722113502935
2018-01-01,3db66a856d18a9cba7c9241fc5221c50,4.204081632653061,1.0,5.0,1.0
2018-01-01,3dbbce181edfaa4a597ec858c382d2ec,4.357142857142857,1.0,5.0,1.0
2018-01-01,3dc69bf2c42f0568a5c4791ec3fd3745,5.0,5.0,5.0,1.0
2018-01-01,3df020b72d3d44b3af9d110fa3940b65,3.8846153846153846,1.0,5.0,1.0
2018-01-01,3dfd3dc96f7f8598eca74e9ac8a2fa31,4.5,3.0,5.0,1.0
2018-01-01,3ea00e1dea2b0659dbaf654735929220,5.0,5.0,5.0,1.0
2018-01-01,3ef37b7ca6dd2b80bd8af81a62504996,5.0,5.0,5.0,1.0
2018-01-01,3f0e48d209018b466fcd3bb4ccfeb520,4.333333333333333,2.0,5.0,1.0
2018-01-01,3f2af2670e104d1bcb54022274daeac5,3.3333333333333335,1.0,5.0,1.0
2018-01-01,3f3486b61f45078d4f31ee5e43d8c5bb,4.0,4.0,4.0,1.0
2018-01-01,3f995f07c49d0d55a99d5c54957f7d81,4.0625,1.0,5.0,1.0
2018-01-01,3fd1e727ba94cfe122d165e176ce7967,3.75,1.0,5.0,1.0
2018-01-01,3fefda3299e6dfaea3466ef346a3571a,4.0,4.0,4.0,1.0
2018-01-01,4003520d80d0bad1d5623f7aa3c63cda,1.0,1.0,1.0,1.0
2018-01-01,400f221ab83037c0ea78f1267da9624d,,,,0.0
2018-01-01,403aa86912527d730337ffcb0fb096ab,4.0,1.0,5.0,1.0
2018-01-01,4049512728d969bec69f84088b012416,5.0,5.0,5.0,1.0
2018-01-01,404e1ba01358af4cd63f679b2c4d1fa1,5.0,5.0,5.0,1.0
2018-01-01,40536e7ca18e1bce252828e5876466cc,1.0,1.0,1.0,1.0
2018-01-01,406822777a0b9eb5c50e442dd4cd3ec5,5.0,5.0,5.0,1.0
2018-01-01,40d54b51e962dbe09cabbcfd33298dee,4.4,1.0,5.0,1.0
2018-01-01,412a4720f3e9431b4afa1476a1acddbe,4.4,2.0,5.0,1.0
2018-01-01,4170f6a9367e6b5d6401d03ce6d54569,4.0,1.0,5.0,1.0
2018-01-01,41ab63a91b8b264e8c8780368bf1dd5b,3.5,2.0,5.0,1.0
2018-01-01,41b39e28db005d9731d9d485a83b4c38,4.0,1.0,5.0,1.0
2018-01-01,41c2bad7229b0c25e6becf179ebf63ff,5.0,5.0,5.0,1.0
2018-01-01,4200ddf1967c5e41e48db62bc6d4b5ac,4.230769230769231,1.0,5.0,0.9285714285714286
2018-01-01,42bde9fef835393bb8a8849cb6b7f245,4.3,1.0,5.0,1.0
2018-01-01,4305fe92735c8a43d154ff6dd2b8d927,4.384615384615385,3.0,5.0,1.0
2018-01-01,431af27f296bc6519d890aa5a05fdb11,3.7777777777777777,1.0,5.0,1.0
2018-01-01,4324dd16853115efb0fd9d0d131ba6f4,3.8,1.0,5.0,1.0
2018-01-01,432c37c9dfba871172ec162e20118b8c,4.125,1.0,5.0,1.0
2018-01-01,4342d4b2ba6b161468c63a7e7cfce593,1.1428571428571428,1.0,2.0,0.875
2018-01-01,4371b634e0efc0e22b09b52907d9d469,4.84375,1.0,5.0,1.0
2018-01-01,43753b27d77860f1654aa72e251a7878,5.0,5.0,5.0,1.0
2018-01-01,4391ea5c5990502176a1dcda44a2373d,5.0,5.0,5.0,1.0
2018-01-01,439a47cc365d6e3bd526812ea9de3c29,5.0,5.0,5.0,1.0
2018-01-01,43f8c9950d11ecd03a0304a49e010da6,4.555555555555555,1.0,5.0,1.0
2018-01-01,44073f8b7e41514de3b7815dd0237f4f,3.6933333333333334,1.0,5.0,0.9868421052631579
2018-01-01,440dd6ab244315c632130ecfb63827b1,3.6176470588235294,1.0,5.0,1.0
2018-01-01,443d880f15cbd3572885e1d44bf2c478,2.0,2.0,2.0,1.0
2018-01-01,44f091b5abab8018f682fce8124b85e5,2.5,1.0,5.0,1.0
2018-01-01,45213867cefbf2cd4c6177e10216a951,3.5,1.0,5.0,1.0
2018-01-01,4559697a8f7e637227c2eeaed843baff,4.0,1.0,5.0,1.0
2018-01-01,458c6fa920810ce2492da71bc26d9eec,2.5,2.0,3.0,1.0
2018-01-01,458d868c9642f55f18f04e951a3fdde6,5.0,5.0,5.0,1.0
2018-01-01,45c20d94d9171b0bcfab3c955e47d67b,4.333333333333333,3.0,5.0,1.0
2018-01-01,45d33f715e24d15a6ccf5c17b3a23e3c,3.9,1.0,5.0,1.0
2018-01-01,46dc3b2cc0980fb8ec44634e21d2718e,4.191011235955056,1.0,5.0,0.9888888888888889
2018-01-01,46ef1a25845fc051c2998d878354810c,4.0,4.0,4.0,1.0
2018-01-01,4736e9d642ef4257cd7622516931eb51,4.8,4.0,5.0,1.0
2018-01-01,478bfe564db21eeb44386606aa30b650,4.666666666666667,4.0,5.0,1.0
2018-01-01,47f55702f598c7c6cc8458b0fbc1c49a,5.0,5.0,5.0,0.5
2018-01-01,48162d548f5b1b11b9d29d1e01f75a61,4.230769230769231,1.0,5.0,1.0
2018-01-01,4830e40640734fc1c52cd21127c341d4,4.260869565217392,1.0,5.0,1.0
2018-01-01,48328ec9a579151d9cc6a86d4a59336c,2.0,2.0,2.0,1.0
2018-01-01,48436dade18ac8b2bce089ec2a041202,4.010752688172043,1.0,5.0,1.0
2018-01-01,4869f7a5dfa277a7dca6462dcf3b52b2,4.208,1.0,5.0,0.9920634920634921
2018-01-01,48985c61529077fa4f1e38bcff0f2ed3,5.0,5.0,5.0,1.0
2018-01-01,48bad451945f5227341793478d6353ea,3.0,3.0,3.0,1.0
2018-01-01,48fb026ed7455a42f5d3e9390ed5088e,3.0,1.0,5.0,1.0
2018-01-01,49067458c68f7701fd334ce326accbe0,3.0,1.0,5.0,1.0
2018-01-01,4917cee8d902e13428c3ec4b1ca6f315,3.9,1.0,5.0,0.9523809523809523
2018-01-01,4992e76a42cb3aad7a7047e0d3d7e729,3.772727272727273,1.0,5.0,1.0
2018-01-01,49e7217cfe4e427191c378ec626d8737,4.5,4.0,5.0,1.0
2018-01-01,4a3ca9315b744ce9f8e9374361493884,3.786501377410468,1.0,5.0,0.9864130434782609
2018-01-01,4a3ccda38b2129705f3fb522db62ca31,4.0606060606060606,1.0,5.0,1.0
2018-01-01,4a82c4af97ffc0fb2dc26bfdc03b1842,5.0,5.0,5.0,1.0
2018-01-01,4aba391bc3b88717ce08eb11e44937b2,4.0,1.0,5.0,1.0
2018-01-01,4b39558c138930b9e5489c93b6df5fe3,4.333333333333333,3.0,5.0,1.0
2018-01-01,4b5f66b7adcf57f1ecc0d3c07dd6b177,3.769230769230769,1.0,5.0,0.9285714285714286
2018-01-01,4b9750c8ad28220fe6702d4ecb7c898f,4.5,1.0,5.0,1.0
2018-01-01,4b98b0428fc1932cc2514ef9ce2505e6,2.3333333333333335,1.0,5.0,1.0
2018-01-01,4ba52dfeba874da5b9ee7b17c7494f04,4.363636363636363,1.0,5.0,1.0
2018-01-01,4bf2f4ee540798a61f9636d12cd9cc80,4.173913043478261,1.0,5.0,1.0
2018-01-01,4c03b9dd4c11ee2cb35c96c49efc9420,4.1923076923076925,1.0,5.0,0.9629629629629629
2018-01-01,4c2b230173bb36f9b240f2b8ac11786e,4.156028368794326,1.0,5.0,0.9791666666666666
2018-01-01,4c498c7345e89aebad651544829beca0,3.0,2.0,4.0,1.0
2018-01-01,4c60877808f4318ef1107fbeb8f89afa,5.0,5.0,5.0,1.0
2018-01-01,4c8b8048e33af2bf94f2eb547746a916,3.4444444444444446,1.0,5.0,1.0
2018-01-01,4cf490a58259286ada5ba8525ba9e84a,4.0,1.0,5.0,1.0
2018-01-01,4d6d651bd7684af3fffabd5f08d12e5a,4.2254901960784315,1.0,5.0,1.0
2018-01-01,4d8809767a5bafe22909c77951fb6b41,5.0,5.0,5.0,1.0
2018-01-01,4da0e408c99d2fdc2126dc9fce518060,4.111111111111111,1.0,5.0,1.0
2018-01-01,4dbd95a08b31ede5c82d3f861cb1ce1a,2.0,1.0,4.0,1.0
2018-01-01,4e06067cc08b3f41d837768d392c3ee3,4.461538461538462,2.0,5.0,1.0
2018-01-01,4e0d109ccfba9a1151c103049880c857,1.0,1.0,1.0,1.0
2018-01-01,4e17c65a516f69d023a2ae78b84f28d6,4.181818181818182,1.0,5.0,1.0
2018-01-01,4e42581f08e8cfc7c090f930bac4552a,1.0,1.0,1.0,1.0
2018-01-01,4e6015589b781adaa5ce7f1892d06bb1,3.5,3.0,4.0,1.0
2018-01-01,4e7c18b98d84e05cbae3ff0ff03846c2,3.8,1.0,5.0,0.9615384615384616
2018-01-01,4e85b538b0dad58852641540686d0e14,3.5,2.0,5.0,1.0
2018-01-01,4e922959ae960d389249c378d1c939f5,4.1118421052631575,1.0,5.0,1.0
2018-01-01,4ea2f12dbe91deeacd2c1e74f069a6e6,4.666666666666667,4.0,5.0,1.0
2018-01-01,4ebdc7e6cd6102a022dadc49156d4ea8,4.3,1.0,5.0,1.0
2018-01-01,4f40d2ed38d1cc945364a7cd202a82c7,1.0,1.0,1.0,1.0
2018-01-01,4fb41dff7c50136976d1a5cf004a42e2,3.5,3.0,4.0,1.0
2018-01-01,5011f0d93373a4c5753adf58ca77af8d,4.0,1.0,5.0,1.0
2018-01-01,503c1de08ae81a2d86f17951b204db55,4.3076923076923075,3.0,5.0,1.0
2018-01-01,5058e8c1e82653974541e83690655b4a,3.526315789473684,1.0,5.0,1.0
2018-01-01,5075aaa8404020ae6aa8bf4792099b41,4.0,2.0,5.0,1.0
2018-01-01,50770d25768b0486d89be26afca3108f,1.0,1.0,1.0,1.0
2018-01-01,50c9975695009e5e6473912e83a6d1da,3.8421052631578947,1.0,5.0,1.0
2018-01-01,5160d23075764e18e07c1f4a87fad743,4.382352941176471,1.0,5.0,1.0
2018-01-01,51702dc2a3e106c76dbff722b5bf0726,3.857142857142857,1.0,5.0,1.0
2018-01-01,51a04a8a6bdcb23deccc82b0b80742cf,1.0,1.0,1.0,1.0
2018-01-01,51ed72984a04e5dd35c2b27e77179038,3.8333333333333335,1.0,5.0,1.0
2018-01-01,52092ddbd3a58c450a4459bf051b2287,4.0,1.0,5.0,1.0
2018-01-01,520b493b57809f446cb0a233bb3e25c7,4.615384615384615,1.0,5.0,1.0
2018-01-01,522620dcb18a6b31cd7bdf73665113a9,4.117647058823529,1.0,5.0,0.9444444444444444
2018-01-01,5236605f4d4b0b3e4df85b850393fca0,4.666666666666667,4.0,5.0,1.0
2018-01-01,52562a9f449c3dc3d53f5f5b9ed74903,5.0,5.0,5.0,1.0
2018-01-01,525e75a6fb1454a2325ab1734bcec221,3.2857142857142856,1.0,5.0,1.0
2018-01-01,527801b552d0077ffd170872eb49683b,4.346153846153846,1.0,5.0,0.9629629629629629
2018-01-01,528bcf6680c36dddf07620bd35b33a6f,4.0,4.0,4.0,1.0
2018-01-01,528ce32f560edd11add4169f6a5b65be,5.0,5.0,5.0,1.0
2018-01-01,52b53f7061969fe471d119b6195da864,5.0,5.0,5.0,1.0
2018-01-01,52d76513f0c4d97f3b99570e2c94ee31,4.2,1.0,5.0,1.0
2018-01-01,52f976b17ea7f2f087f56dcc419328f6,2.0,2.0,2.0,1.0
2018-01-01,52f9db5cfb423382a2fa5c9e39303202,5.0,5.0,5.0,1.0
2018-01-01,530ec6109d11eaaf87999465c6afee01,3.8,1.0,5.0,1.0
2018-01-01,53243585a1d6dc2643021fd1853d8905,4.261410788381743,1.0,5.0,0.9917695473251029
2018-01-01,53336f97ddbe53e2a617d07b17447b95,5.0,5.0,5.0,1.0
2018-01-01,5343d0649eca2a983820bfe93fc4d17e,5.0,5.0,5.0,1.0
2018-01-01,534a01cc6df1e034e05c32028a291fa2,4.4,3.0,5.0,1.0
2018-01-01,537eb890efff034a88679788b647c564,4.25,1.0,5.0,1.0
2018-01-01,538caafddff204241cecbf3a02e6b3cf,2.3333333333333335,1.0,5.0,1.0
2018-01-01,53b0300ca793f9834cd69c0678d35ee8,5.0,5.0,5.0,1.0
2018-01-01,53e4c6e0f4312d4d2107a8c9cddf45cd,4.045454545454546,1.0,5.0,0.9935483870967742
2018-01-01,54065e9aef7e9e9c2dc23b7594db021a,3.0,1.0,5.0,1.0
2018-01-01,54219883e72aad869adfb2a54b7bfa0f,4.5,4.0,5.0,1.0
2018-01-01,542917da124346b47ea1ac79a93ce454,4.090909090909091,1.0,5.0,1.0
2018-01-01,54965bbe3e4f07ae045b90b0b8541f52,2.5106382978723403,1.0,5.0,0.94
2018-01-01,54a1852d1b8f10312c55e906355666ee,4.413043478260869,1.0,5.0,1.0
2018-01-01,5563732abe64c3036cb97ad924128dd1,5.0,5.0,5.0,1.0
2018-01-01,5566627eab3fe93fd6ee08798226101a,3.0,3.0,3.0,1.0
2018-01-01,557f22c76691849db52d2abccf0015d0,2.6666666666666665,1.0,4.0,0.75
2018-01-01,55a5b51f93f2b70ea513f5a047b0262a,4.545454545454546,2.0,5.0,1.0
2018-01-01,55c96925041a14097b6a7825554f4ad5,4.0,4.0,4.0,1.0
2018-01-01,55d3daac7c404d59e51c2aa2f4dc5a23,3.875,1.0,5.0,1.0
2018-01-01,562f8cfc51f265411f487d07e9c40e7f,4.571428571428571,4.0,5.0,1.0
2018-01-01,5656537e588803a555b8eb41f07a944b,3.871794871794872,1.0,5.0,1.0
2018-01-01,5659d77e8d90378e39b960ad5956f64e,4.0,4.0,4.0,1.0
2018-01-01,56642bcb79900e777d68e91915cb4267,3.727272727272727,1.0,5.0,1.0
2018-01-01,56a8b450e802502ba53a9885ee38e29f,1.0,1.0,1.0,1.0
2018-01-01,56f413900b5166ab4d730e9ac0b12cb0,4.0,4.0,4.0,1.0
2018-01-01,570d4583587a5fe2d47c7be89b91ad27,5.0,5.0,5.0,1.0
2018-01-01,5721089ba9214e80074f27d5a03fc0eb,5.0,5.0,5.0,1.0
2018-01-01,575df70bde3f9f2b30bf8d2e9910d725,3.75,1.0,5.0,1.0
2018-01-01,578460d8319c51dab351cd9db95eadfe,3.0,3.0,3.0,1.0
2018-01-01,578fa3a9cb6b6dceab39231ad59cdaca,5.0,5.0,5.0,1.0
2018-01-01,579891617139df7d8671d373f0669622,4.0,1.0,5.0,1.0
2018-01-01,57c764b4a836300be881e2ff86e449f9,4.0,1.0,5.0,1.0
2018-01-01,57e632711dec9ec14ca7546769483e7e,4.25,1.0,5.0,1.0
2018-01-01,57fe6232e67823593374a2281d7a8af8,4.8,4.0,5.0,1.0
2018-01-01,582d4f8675b945722eda7c0cb61ba4c7,3.764705882352941,1.0,5.0,1.0
2018-01-01,5882820ef11c4c068eea0677a7a879b4,4.25,3.0,5.0,0.8
2018-01-01,5882f40daf39bc2a465e0cb453ddc222,2.0,2.0,2.0,1.0
2018-01-01,59417c56835dd8e2e72f91f809cd4092,4.25,4.0,5.0,1.0
2018-01-01,5962468f885ea01a1b6a97a218797b0a,4.142857142857143,1.0,5.0,0.875
2018-01-01,59b22a78efb79a4797979612b885db36,3.8518518518518516,1.0,5.0,1.0
2018-01-01,59cd88080b93f3c18508673122d26169,4.7,3.0,5.0,1.0
2018-01-01,59de1d4c8c057c2a53acd4ca66531af2,5.0,5.0,5.0,1.0
2018-01-01,59fb871bf6f4522a87ba567b42dafecf,4.275,1.0,5.0,0.975609756097561
2018-01-01,5a32c398a06c345440bf2a683b017ad3,1.0,1.0,1.0,1.0
2018-01-01,5a8e7d5003a1f221f9e1d6e411de7c23,4.3,1.0,5.0,1.0
2018-01-01,5a93f3ab0ef4c84ed5e1b5dbf23978bc,4.85,4.0,5.0,1.0
2018-01-01,5aaa890629f83706d8d9bfecd8377c1c,1.0,1.0,1.0,1.0
2018-01-01,5ab05b6d86d417796c69ffd6774ec832,3.6666666666666665,1.0,5.0,1.0
2018-01-01,5abb8ea023c77787f2c15da891c8d384,3.6,2.0,5.0,1.0
2018-01-01,5acd070dd3fe441bbb2ec1f1ede515ee,3.5,1.0,5.0,1.0
2018-01-01,5b179e9e8cc7ab6fd113a46ca584da81,4.375,3.0,5.0,0.9411764705882353
2018-01-01,5b33b527da3c5b969cc99dc435cad09a,4.333333333333333,3.0,5.0,1.0
2018-01-01,5b35136197710e16ac5e7b7c2bd4ea85,3.2,1.0,5.0,1.0
2018-01-01,5b51032eddd242adc84c38acab88f23d,4.0,4.0,4.0,1.0
2018-01-01,5b581417df4480f632484ba681e53944,3.75,2.0,5.0,1.0
2018-01-01,5b664594895aefb418afaee6d40a9a23,4.8,4.0,5.0,1.0
2018-01-01,5b67882648febfb6e1225e6ad7164f6b,4.428571428571429,3.0,5.0,1.0
2018-01-01,5b8154610ebb21fb90eb587365e673df,4.285714285714286,1.0,5.0,1.0
2018-01-01,5b925e1d006e9476d738aa200751b73b,4.620689655172414,3.0,5.0,1.0
2018-01-01,5b97c06a046398e7005b2b7c0d707a92,4.0,4.0,4.0,1.0
2018-01-01,5bc237df65098fe211bb4818f4d26d78,5.0,5.0,5.0,1.0
2018-01-01,5c243662ce92d84573bfaff24c3e3700,4.0476190476190474,1.0,5.0,1.0
2018-01-01,5c6d4016c2a288f074fa0848a2b653d2,4.363636363636363,1.0,5.0,1.0
2018-01-01,5cbbd5a299cab112b7bf23862255e43e,4.363636363636363,2.0,5.0,1.0
2018-01-01,5cf13accae3222c70a9cac40818ae839,4.407407407407407,1.0,5.0,1.0
2018-01-01,5cf1ec37aea089f45110c70653a166ab,5.0,5.0,5.0,1.0
2018-01-01,5d0363b33554b373851fc1622e4d5f3c,4.416666666666667,4.0,5.0,1.0
2018-01-01,5d378b73ab7dd6f0418d743e5dcb0bd1,3.857142857142857,1.0,5.0,1.0
2018-01-01,5d3bb11474a06bdc23fb9e89f1164ee0,4.571428571428571,3.0,5.0,1.0
2018-01-01,5d9dc90a686a8fddacffab6bab5653a3,4.5,3.0,5.0,1.0
2018-01-01,5dc4bdaf869e8c77c648078cbe8d59c2,1.0,1.0,1.0,1.0
2018-01-01,5dceca129747e92ff8ef7a997dc4f8ca,4.0,1.0,5.0,0.9805825242718447
2018-01-01,5debea795b07621e1f90532e18f96145,4.454545454545454,1.0,5.0,1.0
2018-01-01,5e49e3a44bdeb5aab2684258bbd4f525,5.0,5.0,5.0,1.0
2018-01-01,5ee7fd217d08dfe5d3e2f51f96a12c9a,4.0,2.0,5.0,1.0
2018-01-01,5eeb9c756d9780b96283e5a2ac6da334,3.3333333333333335,1.0,5.0,1.0
2018-01-01,5f06030071324cc52bf0304014ac7234,4.0,2.0,5.0,1.0
2018-01-01,5f1dc28029d2c244352a68107ec2b542,4.346153846153846,1.0,5.0,0.9629629629629629
2018-01-01,5f2684dab12e59f83bef73ae57724e45,3.9166666666666665,1.0,5.0,1.0
2018-01-01,5f5b43b2bffa8656e4bc6efeb13cc649,4.428571428571429,4.0,5.0,1.0
2018-01-01,5f7300535881cef3b625fd683cf7d145,3.0,3.0,3.0,1.0
2018-01-01,602044f2c16190c2c6e45eb35c2e21cb,2.9411764705882355,1.0,5.0,1.0
2018-01-01,6039e27294dc75811c0d8a39069f52c0,3.9411764705882355,1.0,5.0,1.0
2018-01-01,60562ab00b8054280520d390c8c0045c,4.75,4.0,5.0,1.0
2018-01-01,615005a3ef192c00c6f0e977cee3d2bc,3.8,1.0,5.0,1.0
2018-01-01,6179a28a13a726c29b3bf54c070dccab,3.0,1.0,5.0,1.0
2018-01-01,6187a137b2af59dfdbad8d9f8c373c14,1.0,1.0,1.0,1.0
2018-01-01,620c87c171fb2a6dd6e8bb4dec959fc6,4.528662420382165,1.0,5.0,0.9936708860759493
2018-01-01,6219ba2359cfb97f2e38fd4c321eb309,3.3333333333333335,1.0,5.0,0.75
2018-01-01,624f4ece8da4aafb77699233d480f8ef,4.333333333333333,1.0,5.0,0.9375
2018-01-01,6288c69c4ce638e59925e59193f98b16,3.75,1.0,5.0,1.0
2018-01-01,62c50c1af4dfdc4149d25c5222043d39,1.0,1.0,1.0,1.0
2018-01-01,6338ea67c41078a46ad99cc009654956,5.0,5.0,5.0,0.8823529411764706
2018-01-01,633ecdf879b94b5337cca303328e4a25,1.8,1.0,4.0,0.8333333333333334
2018-01-01,634964b17796e64304cadf1ad3050fb7,4.24,1.0,5.0,1.0
2018-01-01,638cba8be1fb599bbb76fd6948351eb3,4.6875,2.0,5.0,1.0
